Type;Author Name;Album Name;Song Name;Punteggio;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
Classica;Marcello Benedetto;I Maestri della Musica I-01;10-Concerto Grosso in FA+, Op 1, N 4 - Presto vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.239.936
Classica;Marcello Benedetto;I Maestri della Musica I-01;11-Concerto Grosso in FA+, Op 1, N 4 - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.507.165
Classica;Marcello Benedetto;I Maestri della Musica I-01;12-Concerto Grosso in FA+, Op 1, N 4 - Prestissimo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.637.248
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-15;01-Concerto per Violino in MIm Op.64 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 27.312.952
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-15;02-Concerto per Violino in MIm Op.64 - Allegretto non troppo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.746.418
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-15;03-Sogno di una notte di mezza estate, Overture op.21;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 14.692.581
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-15;04-Le Ebridi (La grotta di Fingal) Overture op.26;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 12.601.623
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-15;05-Calma di Mare e viaggio felice, Overture op.27;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 16.522.893
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-16;01-Sinfonia N 4 in LA+ op.90, Italiana - Allegro vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 14.182.145
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-16;02-Sinfonia N 4 in LA+ op.90, Italiana - Andante con moto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.910.082
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-16;03-Sinfonia N 4 in LA+ op.90, Italiana - Con moto moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.304.543
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-16;04-Sinfonia N 4 in LA+ op.90, Italiana - Saltarello. presto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.523.992
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-16;05-Sinfonia N 5 in RE+ op.107, Riforma - Andante, allegro con fuoco;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 15.198.530
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-16;06-Sinfonia N 5 in RE+ op.107, Riforma - Allegro vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.171.622
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-16;07-Sinfonia N 5 in RE+ op.107, Riforma - Andande;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.274.048
Classica;Mendelssohn Felix Bartholdy;I Maestri della Musica II-16;08-Sinfonia N 5 in RE+ op.107, Riforma - Ein feste Burg ist unser Gott;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.654.856
Classica;Mousorgski A;I Maestri della Musica III-08;01-Quadri di un'esposizione Promenade;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.585.874
Classica;Mousorgski A;I Maestri della Musica III-08;02-Quadri di un'esposizione Gnomus;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.200.398
Classica;Mousorgski A;I Maestri della Musica III-08;03-Quadri di un'esposizione Promenade;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 1.129.872
Classica;Mousorgski A;I Maestri della Musica III-08;04-Quadri di un'esposizione Il vecchio castello;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.557.621
Classica;Mousorgski A;I Maestri della Musica III-08;05-Quadri di un'esposizione Promenade;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 753.313
Classica;Mousorgski A;I Maestri della Musica III-08;06-Quadri di un'esposizione Tuileries;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 1.572.691
Classica;Mousorgski A;I Maestri della Musica III-08;07-Quadri di un'esposizione Bydlo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.358.082
Classica;Mousorgski A;I Maestri della Musica III-08;08-Quadri di un'esposizione Promenade;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 844.650
Classica;Mousorgski A;I Maestri della Musica III-08;09-Quadri di un'esposizione Balletto dei pulcini nel loro guscio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 1.732.396
Classica;Mousorgski A;I Maestri della Musica III-08;10-Quadri di un'esposizione Samuel Goldenberg et Schmuyle;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.524.698
Classica;Mousorgski A;I Maestri della Musica III-08;11-Quadri di un'esposizione Il mercato di Limoges;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.046.292
Classica;Mousorgski A;I Maestri della Musica III-08;12-Quadri di un'esposizione Catacombae;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.398.175
Classica;Mousorgski A;I Maestri della Musica III-08;13-Quadri di un'esposizione Cum mortuis in lingua mortua;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.261.826
Classica;Mousorgski A;I Maestri della Musica III-08;14-Quadri di un'esposizione La capanna di Baba-Yaga sulle zampe di gallina;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.638.415
Classica;Mousorgski A;I Maestri della Musica III-08;15-Quadri di un'esposizione La grande porta di Kiev;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.847.801
Classica;Mousorgski A;I Maestri della Musica III-08;16-Una notte sul monte Calvo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 14.282.731
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;01-Serenata notturna in SOL+ per Orchestra d'Archi, K 525 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.406.754
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;02-Serenata notturna in SOL+ per Orchestra d'Archi, K 525 - Romanza (andante);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.657.728
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;03-Serenata notturna in SOL+ per Orchestra d'Archi, K 525 - Minuetto (allegretto);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.178.745
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;04-Serenata notturna in SOL+ per Orchestra d'Archi, K 525 - Rondo (allegro);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.281.769
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;05-Divertimento K.ANH. 229 per due clarinetti e Fagotto - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.041.733
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;06-Divertimento K.ANH. 229 per due clarinetti e Fagotto - Minuetto (allegretto);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.825.361
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;07-Divertimento K.ANH. 229 per due clarinetti e Fagotto - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.729.516
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;08-Divertimento K.ANH. 229 per due clarinetti e Fagotto - Minuetto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.598.068
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;09-Divertimento K.ANH. 229 per due clarinetti e Fagotto - Rondo (allegro);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.191.787
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;10-Divertimento  in RE+ per Orchestra d'Archi, K136 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.106.778
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;11-Divertimento in RE+ per Orchestra d'Archi, K136 - Andante;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.392.828
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;12-Divertimento in RE +per Orchestra d'Archi, K136 - Presto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.967.765
Classica;Mozart Wolfang Amadeus;I Maestri della Muscia I-25;13-Adagio e fuga in DO+ per Orchestra d'Archi, K 546;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.973.992
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;01-Concerto per Corno ed Orchestra in RE+ K 412 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.066.745
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;02-Concerto per Corno ed Orchestra in RE+ K 412 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.717.417
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;03-Concerto per Corno ed Orchestra in MIb+ K 495 - Allegro moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.553.502
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;04-Concerto per Corno ed Orchestra in MIb+ K 495 - Romanza;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.650.990
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;05-Concerto per Corno ed Orchestra in MIb+ K 495 - Rondó;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.476.237
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;06-Concerto per Corno ed Orchestra in MIb+ K 417 - Allegro maestoso;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.021.272
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;07-Concerto per Corno ed Orchestra in MIb+ K 417 - Andante;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.191.665
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;08-Concerto per Corno ed Orchestra in MIb+ K 417 - Rondó;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.830.330
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;09-Concerto per Corno ed Orchestra in MIb+ K 447 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.877.541
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;10-Concerto per Corno ed Orchestra in MIb+ K 447 - Romanza;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.262.420
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-22;11-Concerto per Corno ed Orchestra in MIb+ K 447 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.685.659
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-23;01-Sinfonia N. 41 in DO+, K551, 'JUPITER' - Allegro vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.790.382
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-23;02-Sinfonia N. 41 in DO+, K551, 'JUPITER' - Andante Cantabile;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.025.156
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-23;03-Sinfonia N. 41 in DO+, K551, 'JUPITER' - Minuetto_ allegretto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.483.298
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-23;04-Sinfonia N. 41 in DO+, K551, 'JUPITER' - Molto allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.056.800
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-23;05-Concerto N.20 per Pianoforte ed Orchesta in REm K 466 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 18.048.416
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-23;06-Concerto N.20 per Pianoforte ed Orchesta in REm K 466 - Romanza;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.533.219
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-23;07-Concerto N.20 per Pianoforte ed Orchesta in REm K 466 - Rondó (Allegro assai);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 9.673.660
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-24;01-Quartetto N.17 in SIb+, K458 'La caccia' - Adagio-Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.959.937
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-24;02-Quartetto N.17 in SIb+, K458 'La caccia' - Andante cantabile;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.857.772
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-24;03-Quartetto N.17 in SIb+, K458 'La caccia' - Minuetto (Allegretto);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 9.683.431
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-24;04-Quartetto N.17 in SIb+, K458 'La caccia' - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.384.566
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-24;05-Quartetto N.19 in DO+, K465 'Le dissonanze' - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.001.930
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-24;06-Quartetto N.19 in DO+, K465 'Le dissonanze' - Romanza (Andante);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.912.337
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-24;07-Quartetto N.19 in DO+, K465 'Le dissonanze' - Minuetto (Allegretto);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.006.761
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-24;08-Quartetto No. 19 in DO+, K465 'Le dissonanze' - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 9.677.410
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-27;01-Concerto per Violino ed Orchestra No.3 in SOL+, K. 216 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.409.020
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-27;02-Concerto per Violino ed Orchestra No.3 in SOL+, K. 216 - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.369.449
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-27;03-Concerto per Violino ed Orchestra No.3 in SOL+, K. 216 -Rondo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.439.778
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-27;04-Concerto per Violino ed Orchestra No.5 in LA+, K. 219 - Allegro aperto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.178.072
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-27;05-Concerto per Violino ed Orchestra No.5 in LA+, K. 219 - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.795.934
Classica;Mozart Wolfang Amadeus;I Maestri della Musica I-27;06-Concerto per Violino ed Orchestra No.5 in LA+, K. 219 -Rondo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.843.441
Classica;Pachebel Johann;I Maestri della Musica I-05;01-Composizione per Organo - Preludio, Fuga e Ciaccona-Allegro maestoso;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.564.736
Classica;Pachebel Johann;I Maestri della Musica I-05;02-Composizione per Organo - Preludio, Fuga e Ciaccona-Allegro moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.325.376
Classica;Pachebel Johann;I Maestri della Musica I-05;03-Composizione per Organo - Preludio, Fuga e Ciaccona-Allegro moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.061.939
Classica;Pachebel Johann;I Maestri della Musica I-05;04-Composizione per Organo - Preludio, Fuga e Ciaccona-TOCCATA (Allegro ma non troppo);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.698.112
Classica;Pachebel Johann;I Maestri della Musica I-05;05-Composizione per Organo - Preludio, Fuga e Ciaccona-CORAL in FA+;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.464.064
Classica;Pachebel Johann;I Maestri della Musica I-05;06-Composizione per Organo - Preludio, Fuga e Ciaccona-PRELUDIO CORAL Allein Gott in der Höh sei Ehr;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.128.192
Classica;Pachebel Johann;I Maestri della Musica I-05;07-Composizione per Organo - Preludio, Fuga e Ciaccona-PRELUDIO CORAL Herzlich tut mir verlangen;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.087.808
Classica;Paganini Nicolò;I Maestri della Musica II-24;01-Concerto N.1 in RE+ per Violino ed Orchestra Op.6 - Allegro maestoso;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 26.519.491
Classica;Paganini Nicolò;I Maestri della Musica II-24;02-Concerto N.1 in RE+ per Violino ed Orchestra Op.6 - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.365.829
Classica;Paganini Nicolò;I Maestri della Musica II-24;03-Concerto N.1 in RE+ per Violino ed Orchestra Op.6 - Rondó;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.904.172
Classica;Paganini Nicolò;I Maestri della Musica II-24;04-Sonata a preghiera dal Mosè di Rossini;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.584.624
Classica;Paganini Nicolò;I Maestri della Musica II-24;05-Cantabile e valtz;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.530.373
Classica;Ponchielli;The Best of;Danza delle ore;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.129.920
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;01-Sinfonia N.1 'CLASSICA' - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.726.975
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;02-Sinfonia N.1 'CLASSICA' - Larghetto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.998.251
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;03-Sinfonia N.1 'CLASSICA' - Gavotta non troppo allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 1.959.398
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;04-Sinfonia N.1 'CLASSICA' - Finale. Molto vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.559.010
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;05-Romeo e Giulietta - Montecchi e Capuleti;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.299.641
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;06-Romeo e Giulietta - L'infanzia di Giulietta;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.381.832
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;07-Romeo e Giulietta - Maschere;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.486.605
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;08-Romeo e Giulietta - Romeo e Giulietta;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 9.098.715
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;09-Romeo e Giulietta - Padre Lorenzo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.473.408
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;10-Romeo e Giulietta - Danza delle fanciulle delle Antille;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.840.751
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;11-Romeo e Giulietta - Morte di Tibaldo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.043.660
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;12-Romeo e Giulietta - Danza;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.669.263
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;13-Romeo e Giulietta - Madrigale;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.564.430
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;14-Romeo e Giulietta - Minuetto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.323.439
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;15-Romeo e Giulietta - Romeo e Giulietta prima della separazione;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.253.916
Classica;Prokofev Sergej Sergeevic;I Maestri della Musica III-24;16-Romeo e Giulietta - Tomba di Romeo e Giulietta;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.263.181
Classica;Rachmaninov Sergei;I Maestri della Musica III-16;01-Concerto per Pianoforte ed Orchestra N.2 in DOm Op.18 - Moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.716.800
Classica;Rachmaninov Sergei;I Maestri della Musica III-16;02-Concerto per Pianoforte ed Orchestra N.2 in DOm Op.18 - Adagio sostenuto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.197.743
Classica;Rachmaninov Sergei;I Maestri della Musica III-16;03-Concerto per Pianoforte ed Orchestra N.2 in DOm Op.18 - Allegro scherzando;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 15.543.714
Classica;Rachmaninov Sergei;I Maestri della Musica III-16;04-Rapsodia su un tema di Paganini Op.43;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 29.113.360
Classica;Ravel Maurice;I Maestri della Musica III-17;01-Concerto per Pianoforte ed Orchestra in SOL+ - Allegramente;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.539.993
Classica;Ravel Maurice;I Maestri della Musica III-17;02-Concerto per Pianoforte ed Orchestra in SOL+ - Adagio assai;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.508.288
Classica;Ravel Maurice;I Maestri della Musica III-17;03-Concerto per Pianoforte ed Orchestra in SOL+ - Presto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.977.991
Classica;Ravel Maurice;I Maestri della Musica III-17;04-Gaspard de la nuit - Ondine;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.186.229
Classica;Ravel Maurice;I Maestri della Musica III-17;05-Gaspard de la nuit - Le gibet;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.710.517
Classica;Ravel Maurice;I Maestri della Musica III-17;06-Gaspard de la nuit - Scarbo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.599.067
Classica;Ravel Maurice;Varie;Alborada Del Gracioso;0;x;x;.;B;S;.;.;.;.;.;.;x;x;x;.;.;.;.;x;bytes 7.667.712
Classica;Ravel Maurice;Varie;Bolero;0;x;x;.;B;S;.;.;.;.;.;.;x;x;x;.;.;.;.;.;bytes 14.446.592
Classica;Ravel Maurice;Varie;La Valse;0;x;x;.;B;S;.;.;.;.;.;.;x;x;x;.;.;.;.;.;bytes 12.193.792
Classica;Ravel Maurice;Varie;Le Tombeau De Coupertin_Forlane;0;x;x;.;B;S;.;.;.;.;.;.;x;x;x;.;.;.;.;.;bytes 5.721.904
Classica;Ravel Maurice;Varie;Le Tombeau De Coupertin_Menuet;0;x;x;.;B;S;.;.;.;.;.;.;x;x;x;.;.;.;.;.;bytes 5.308.416
Classica;Ravel Maurice;Varie;Le Tombeau De Coupertin_Prelude;0;x;x;.;B;S;.;.;.;.;.;.;x;x;x;.;.;.;.;.;bytes 3.256.320
Classica;Ravel Maurice;Varie;Le Tombeau De Coupertin_Rigaudon;0;x;x;.;B;S;.;.;.;.;.;.;x;x;x;.;.;.;.;.;bytes 3.088.384
Classica;Ravel Maurice;Varie;Ma Mére L'oye_Danse Du Rouet;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.506.176
Classica;Ravel Maurice;Varie;Ma Mére L'oye_Imperatrice Des Pagodes;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.547.136
Classica;Ravel Maurice;Varie;Ma Mére l'Oye_Interlude;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 1.470.464
